213,761,51,42
223,753,47,43
231,747,47,44
240,741,45,45
247,733,44,47
256,727,41,47
263,719,41,50
271,715,38,51
277,709,38,55
283,704,36,57
289,700,34,55
295,696,33,58
299,693,33,60
304,691,30,58
308,690,29,58
311,688,30,58
314,687,29,57
316,686,29,58
317,685,31,57
319,684,29,57
319,684,31,57
319,684,32,55
319,684,34,54
319,683,34,53
318,684,35,51
316,682,37,51
314,683,38,47
312,682,40,46
309,681,42,46
305,679,44,45
304,678,43,43
301,676,45,44
297,675,47,41
294,672,47,41
291,670,48,40
289,668,48,38
287,665,47,38
283,662,48,37
281,659,49,36
279,657,47,33
277,653,47,33
276,650,44,33
273,646,44,34
273,642,42,35
271,638,41,35
270,634,40,36
269,630,39,36
267,627,38,36
266,623,36,36
265,618,34,37
265,614,32,37
265,609,30,37
264,605,28,37
264,602,26,35
263,599,24,34
261,593,25,35
261,589,22,35
261,586,21,34
260,581,20,34
260,576,19,34
261,573,17,33
260,569,16,32
260,564,15,32
261,561,14,32
261,557,14,31
261,552,13,30
261,548,13,30
261,544,14,30
262,539,13,29
262,532,15,33
262,530,14,30
262,526,14,29
262,521,15,30
262,517,15,29
262,513,15,28
262,509,15,28
262,506,14,27
262,502,14,26
261,499,15,25
260,495,14,26
259,492,15,23
258,488,14,24
257,484,15,24
256,481,16,24
255,477,15,25
253,475,17,23
252,473,16,21
250,469,18,23
249,467,16,23
248,465,16,22
246,462,18,23
245,461,20,21
244,459,19,22
242,458,20,21
241,457,20,21
239,455,20,22
238,454,19,22
236,453,20,22
235,453,21,22
234,453,21,21
232,452,21,22
231,452,21,22
230,452,21,22
228,453,22,21
227,454,23,21
226,455,23,21
225,456,23,21
224,457,23,21
224,458,23,20
223,459,23,21
222,460,22,21
221,462,23,20
221,464,24,21
220,466,24,20
220,468,23,20
219,471,24,20
219,472,24,21
218,476,24,20
218,478,25,21
218,480,25,21
218,484,25,20
217,487,26,20
218,490,25,20
218,494,26,20
218,496,28,21
219,500,28,21
219,504,27,20
220,507,28,21
221,511,28,21
222,516,29,21
223,520,30,21
224,525,29,21
225,530,30,20
227,534,30,22
228,540,31,20
229,544,31,21
231,548,32,22
232,554,33,21
234,558,32,23
236,564,34,22
238,570,32,23
241,575,33,23
243,580,33,24
245,586,35,24
248,593,35,23
251,599,34,23
254,605,35,23
258,611,35,24
261,617,36,24
264,623,35,25
268,629,35,26
271,637,37,26
274,643,37,27
278,652,36,27
281,659,37,29
284,669,38,28
287,677,37,30
290,686,37,32
292,698,37,29
295,707,38,32
297,718,39,35
299,732,37,33
301,744,38,35
302,758,38,36
303,773,40,37
304,790,39,37
305,806,39,41
306,825,38,42
307,844,39,44
307,865,39,46
306,885,40,52
305,910,41,56
304,937,42,57
303,964,39,59
300,994,39,29
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
