140,545,523,240
140,546,523,238
138,545,522,239
138,545,522,240
136,545,522,239
136,545,522,239
134,545,523,239
134,545,522,239
133,545,522,238
133,545,522,238
133,545,521,236
133,544,521,238
135,544,517,235
135,544,517,235
136,545,512,232
136,545,512,232
137,547,507,215
137,547,507,215
138,547,504,211
138,548,504,210
139,547,500,211
139,547,500,211
140,549,497,208
140,549,496,209
142,550,493,208
142,550,493,209
145,550,488,202
145,551,488,204
146,551,489,196
146,551,489,197
149,550,490,193
149,550,490,193
152,550,489,191
152,550,489,192
153,550,489,189
153,550,489,189
154,550,489,184
154,550,490,184
154,550,490,184
154,550,490,185
156,551,490,185
156,551,490,185
157,551,490,188
157,551,490,189
156,552,490,198
156,552,490,199
161,554,479,208
160,553,481,209
163,554,479,209
162,554,480,209
164,554,478,209
164,554,478,208
164,555,480,206
164,555,480,206
163,556,484,214
163,556,484,212
159,557,489,220
160,557,488,217
161,558,488,220
162,558,487,216
163,561,485,213
163,561,486,213
163,563,484,214
163,563,484,215
163,563,484,213
163,563,484,212
160,563,490,211
160,562,490,212
159,563,491,212
159,563,491,212
159,563,491,213
159,563,491,213
160,563,490,214
160,563,490,214
160,563,491,214
160,563,491,214
160,564,491,213
160,564,491,213
160,564,491,213
160,564,491,213
158,563,494,213
158,563,494,213
157,563,497,215
157,563,497,215
156,562,501,216
156,562,501,216
154,560,505,219
153,560,506,220
150,559,508,221
150,560,508,220
146,558,514,221
146,558,514,221
144,555,519,225
144,555,518,225
143,553,522,226
143,553,522,226
141,551,525,227
141,551,525,227
140,550,526,227
140,550,526,227
140,549,524,227
140,549,524,227
138,547,525,229
138,547,525,229
137,546,525,230
137,545,525,231
136,544,526,230
136,544,526,230
135,543,526,230
135,543,526,230
134,542,526,230
134,542,526,231
133,542,525,228
132,542,526,228
133,542,524,227
133,542,524,227
135,541,522,228
135,541,522,228
136,541,521,229
136,541,522,228
137,539,520,225
137,539,520,225
139,536,518,232
139,537,523,231
139,536,513,227
139,536,513,228
141,536,462,225
141,536,463,225
143,535,396,225
143,535,398,225
144,535,324,220
144,535,324,219
142,533,269,228
142,533,271,229
142,531,208,199
142,531,206,191
142,531,332,177
141,531,484,177
140,529,466,163
140,528,468,165
298,529,365,168
142,528,521,170
238,528,427,191
238,528,427,194
191,528,477,225
190,528,478,227
199,528,471,229
196,528,474,229
205,528,466,223
201,528,471,223
211,530,461,221
211,530,461,222
182,532,490,220
178,531,494,221
192,533,470,218
192,533,476,218
179,533,495,215
179,533,495,215
177,533,496,213
177,533,497,212
180,533,493,212
180,533,493,212
184,533,470,215
184,533,469,215
188,533,465,214
189,533,466,214
193,533,497,183
193,533,499,184
198,532,488,172
198,532,488,187
203,532,451,201
203,532,451,207
202,532,392,192
202,532,391,165
201,532,427,155
201,532,522,213
203,531,487,184
203,531,488,181
206,532,471,163
206,532,470,163
204,532,475,153
204,532,475,155
195,533,479,159
195,533,479,160
198,533,471,183
198,533,471,183
205,533,461,195
205,533,461,197
228,533,433,198
227,533,434,198
217,534,439,193
216,534,440,193
190,534,457,196
190,534,457,193
190,534,401,198
190,534,401,194
192,536,453,193
191,536,454,194
189,537,453,193
189,537,453,192
190,537,450,193
190,537,450,193
190,537,450,192
190,537,450,192
190,537,449,192
190,537,449,192
187,537,450,187
187,537,450,187
187,537,447,193
187,537,447,195
203,538,430,194
203,537,430,195
186,537,447,193
186,538,447,193
184,538,448,193
184,538,448,193
183,540,447,191
183,540,447,191
181,540,446,192
181,540,446,192
177,540,447,193
177,540,447,193
173,541,449,192
173,541,449,192
169,541,453,194
169,541,452,195
168,541,455,196
168,541,455,196
169,539,459,199
169,539,459,199
170,539,462,198
170,539,462,198
169,538,464,200
169,538,464,200
168,537,467,200
168,537,467,201
166,536,469,202
166,536,470,202
165,536,469,202
165,536,469,202
165,536,468,202
165,536,468,202
164,536,468,202
164,536,468,202
164,536,467,202
164,536,467,202
163,537,466,201
163,537,466,201
163,537,465,201
163,537,465,201
163,537,464,202
163,537,464,202
163,537,462,202
163,537,462,201
165,539,457,201
165,539,457,201
167,540,452,200
167,540,452,200
167,540,453,200
167,540,453,199
167,541,454,201
167,541,454,201
166,542,459,199
166,542,459,200
167,541,458,202
167,541,458,202
168,543,457,201
168,543,457,201
169,544,457,200
169,544,457,200
169,545,456,199
169,545,456,199
170,545,455,199
170,545,455,199
170,546,454,199
170,546,454,199
168,545,455,200
168,545,455,199
166,545,458,201
166,545,458,201
166,544,461,202
166,544,461,202
166,544,463,203
166,544,463,203
164,542,467,206
164,543,467,205
162,542,470,207
162,542,470,207
160,542,473,207
160,542,473,207
159,542,476,211
159,542,476,211
159,542,477,207
158,541,478,208
159,542,477,196
159,542,477,196
160,541,476,194
160,541,476,195
160,541,475,202
160,541,475,202
161,541,474,207
161,542,474,207
161,541,474,208
161,541,474,208
163,541,472,207
163,541,472,207
164,540,471,206
164,541,471,206
164,540,470,207
164,540,470,207
164,540,469,207
164,540,469,207
164,539,468,207
164,539,468,207
163,539,466,207
163,539,466,207
161,539,466,206
161,539,466,206
159,539,466,205
159,539,466,205
158,538,464,205
158,538,464,205
158,538,463,206
158,538,463,206
157,536,464,207
157,536,464,207
155,535,467,209
155,535,467,209
152,535,469,209
152,535,469,209
150,534,472,209
150,534,472,210
147,532,474,212
147,532,474,212
145,532,477,212
145,532,477,212
142,529,480,216
142,529,480,216
140,528,484,218
140,528,484,218
137,528,478,218
